_id,dataNotificacao,cnes,ocupacaoSuspeitoCli,ocupacaoSuspeitoUti,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,saidaSuspeitaObitos,saidaSuspeitaAltas,saidaConfirmadaObitos,saidaConfirmadaAltas,origem,_p_usuario,estadoNotificacao,municipioNotificacao,estado,municipio,excluido,validado,_created_at,_updated_at
eziJdxpvug,2021-03-01T03:00:00.000Z,2363070,33.0,40.0,33.0,40.0,1.0,0.0,1.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-01T20:47:35.865Z,2021-03-01T21:27:16.302Z
EWEe4R56i7,2021-03-03T03:00:10.170Z,2363070,41.0,36.0,41.0,36.0,0.0,0.0,2.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-03T21:37:02.125Z,2021-03-03T21:37:02.125Z
1eVkNLgYWS,2021-03-04T03:00:00.410Z,2363070,52.0,34.0,52.0,34.0,0.0,0.0,1.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-04T21:35:50.457Z,2021-03-04T21:35:50.457Z
ZYDRX1ZMfc,2021-03-05T03:00:40.262Z,2363070,46.0,33.0,46.0,33.0,0.0,2.0,1.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-05T22:37:15.159Z,2021-03-05T22:37:15.159Z
kPdA77AEBy,2021-03-07T03:00:21.947Z,2363070,49.0,34.0,49.0,34.0,0.0,0.0,3.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-07T21:32:44.320Z,2021-03-07T21:32:44.320Z
E9AbtOCLFc,2021-03-01T03:00:00.000Z,2613743,23.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T17:30:14.514Z,2021-03-09T17:30:14.514Z
P256Ss4AIT,2021-03-02T03:00:00.000Z,2613743,17.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T17:33:37.140Z,2021-03-09T17:33:37.140Z
kveyhHrTDD,2021-03-03T03:00:00.000Z,2613743,14.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T18:18:04.784Z,2021-03-09T18:18:04.784Z
xMSBhvj7cF,2021-03-04T03:00:00.000Z,2613743,15.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T18:18:25.795Z,2021-03-09T18:18:25.795Z
TaegYohrrw,2021-03-05T03:00:00.000Z,2613743,15.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T18:18:39.852Z,2021-03-09T18:18:39.852Z
w7TW0GsCJv,2021-03-06T03:00:00.000Z,2613743,15.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T18:18:57.689Z,2021-03-09T18:18:57.689Z
UgYJkoZoY6,2021-03-07T03:00:00.000Z,2613743,15.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T18:19:20.967Z,2021-03-09T18:19:20.967Z
h4YSNtasua,2021-03-08T03:00:00.000Z,2613743,20.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T18:19:38.320Z,2021-03-09T18:19:38.320Z
u7QakTnQ8W,2021-03-09T03:00:56.656Z,2363070,56.0,30.0,56.0,30.0,0.0,0.0,5.0,8.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-09T23:08:18.246Z,2021-03-09T23:08:18.246Z
C7653CS1qb,2021-02-01T03:00:00.000Z,2362287,90.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:32:44.647Z,2021-03-10T11:32:44.647Z
yAHnHbJ78T,2021-02-02T03:00:00.000Z,2362287,85.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:34:01.668Z,2021-03-10T11:35:48.706Z
s7OQgBMy86,2021-02-03T03:00:00.000Z,2362287,87.0,13.0,5.0,0.0,0.0,4.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:36:57.614Z,2021-03-10T11:37:42.643Z
IyUo6Tapxf,2021-02-04T03:00:00.000Z,2362287,92.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:39:32.382Z,2021-03-10T11:39:32.382Z
HEKGWEZmG7,2021-02-05T03:00:00.000Z,2362287,83.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:40:49.104Z,2021-03-10T11:41:47.377Z
slQoXwn9Ia,2021-02-06T03:00:00.000Z,2362287,89.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:42:58.155Z,2021-03-10T11:42:58.155Z
u4oGj1Rsdp,2021-02-07T03:00:00.000Z,2362287,87.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:44:52.584Z,2021-03-10T11:45:56.768Z
mmnYryhJem,2021-02-08T03:00:00.000Z,2362287,80.0,14.0,8.0,0.0,0.0,2.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:51:02.051Z,2021-03-10T11:53:42.833Z
KN2tHLEFbE,2021-02-09T03:00:00.000Z,2362287,78.0,11.0,7.0,1.0,0.0,0.0,0.0,1.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:55:15.146Z,2021-03-10T11:55:52.447Z
6xJ0uSx2wK,2021-02-10T03:00:00.000Z,2362287,82.0,11.0,5.0,1.0,0.0,2.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:57:24.750Z,2021-03-10T11:57:24.750Z
2g3ZjLoEUr,2021-02-11T03:00:00.000Z,2362287,90.0,10.0,8.0,1.0,0.0,0.0,0.0,1.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T11:58:18.731Z,2021-03-10T11:58:43.711Z
YryEF8O1X8,2021-02-25T03:00:00.000Z,2362287,89.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T12:04:50.116Z,2021-03-10T12:04:50.116Z
SPSogpXnbM,2021-02-26T03:00:00.000Z,2362287,96.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T12:49:29.812Z,2021-03-10T12:49:29.812Z
K8lvq2FhGE,2021-02-27T03:00:00.000Z,2362287,101.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T12:51:08.863Z,2021-03-10T12:51:08.863Z
Wo9YnTBags,2021-02-28T03:00:00.000Z,2362287,102.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T12:54:45.924Z,2021-03-10T12:54:45.924Z
5xI1vijNd9,2021-03-10T03:00:30.862Z,2363070,68.0,34.0,68.0,34.0,0.0,0.0,3.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-10T22:44:32.624Z,2021-03-10T22:44:32.624Z
7rTGI1CXj1,2021-03-11T03:00:38.523Z,2363070,76.0,41.0,76.0,41.0,0.0,4.0,0.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-11T22:31:43.358Z,2021-03-11T22:31:43.358Z
0AjeWus0Je,2021-03-12T03:00:00.000Z,2363070,76.0,45.0,76.0,45.0,0.0,4.0,1.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-12T23:56:03.159Z,2021-03-12T23:59:01.412Z
sJgUODLg2i,2021-03-13T03:00:36.508Z,2363070,74.0,47.0,74.0,47.0,0.0,0.0,2.0,3.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-13T15:47:07.885Z,2021-03-13T15:47:07.885Z
lR4ApqDW8Q,2021-03-15T03:00:00.000Z,2363070,50.0,45.0,50.0,45.0,0.0,0.0,3.0,14.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-15T21:37:29.133Z,2021-03-16T13:38:11.776Z
Ybc167Iajy,2021-03-09T03:00:00.000Z,2613743,23.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-16T19:02:14.639Z,2021-03-16T19:02:14.639Z
DbVEHlmKED,2021-03-10T03:00:00.000Z,2613743,22.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-16T19:02:29.732Z,2021-03-16T19:02:29.732Z
3p3pl2CMRO,2021-03-11T03:00:00.000Z,2613743,16.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-16T19:02:59.765Z,2021-03-16T19:02:59.765Z
eRAKvGLoHp,2021-03-12T03:00:00.000Z,2613743,17.0,8.0,0.0,7.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-16T19:03:21.470Z,2021-03-16T19:03:21.470Z
E4GdhEjXI4,2021-03-13T03:00:00.000Z,2613743,22.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-16T19:03:37.061Z,2021-03-16T19:03:37.061Z
hsRzu49VTX,2021-03-14T03:00:00.000Z,2613743,20.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-16T19:03:53.813Z,2021-03-16T19:03:53.813Z
566EO8xj9p,2021-03-15T03:00:00.000Z,2613743,19.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-16T19:04:13.723Z,2021-03-16T19:04:13.723Z
V7QnlI391i,2021-03-16T03:00:43.055Z,2363070,59.0,55.0,59.0,55.0,0.0,0.0,4.0,9.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-16T23:23:47.827Z,2021-03-16T23:23:47.827Z
wVkB7ejNZz,2021-03-17T03:00:00.000Z,2363070,58.0,46.0,58.0,46.0,0.0,0.0,5.0,5.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-17T20:55:18.079Z,2021-03-17T21:16:39.060Z
Eiev8XzmKC,2021-03-18T03:00:43.002Z,2363070,79.0,46.0,79.0,46.0,3.0,2.0,0.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-18T23:14:03.628Z,2021-03-18T23:14:03.628Z
aUaNvg0FHQ,2021-03-18T03:00:00.000Z,220337,54.0,29.0,54.0,29.0,0.0,0.0,1.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T13:52:54.135Z,2021-04-06T14:50:19.850Z
9YUpGV2Z0p,2021-03-17T03:00:00.000Z,220337,52.0,25.0,52.0,25.0,1.0,0.0,4.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:33:55.072Z,2021-04-06T14:51:05.195Z
CzoTH6goQL,2021-03-16T03:00:00.000Z,220337,51.0,25.0,51.0,25.0,0.0,1.0,4.0,7.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:35:18.184Z,2021-04-06T14:51:55.332Z
X0Jz56irbr,2021-03-15T03:00:00.000Z,220337,55.0,20.0,55.0,20.0,0.0,0.0,5.0,3.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:39:25.224Z,2021-04-06T14:52:50.448Z
N3OLKaITar,2021-03-14T03:00:00.000Z,220337,57.0,20.0,57.0,20.0,1.0,0.0,3.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:40:13.160Z,2021-04-06T14:53:30.789Z
ovjkBF9M6M,2021-03-13T03:00:00.000Z,220337,60.0,20.0,60.0,20.0,1.0,2.0,1.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:42:12.120Z,2021-04-06T14:54:09.946Z
YGXpfHKW6w,2021-03-12T03:00:00.000Z,220337,60.0,43.0,60.0,43.0,0.0,3.0,3.0,4.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:44:40.630Z,2021-04-06T14:54:59.538Z
7AmnA9NNp7,2021-03-11T03:00:00.000Z,220337,58.0,25.0,58.0,25.0,0.0,0.0,2.0,4.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:46:36.900Z,2021-04-06T15:00:03.478Z
Cp5fc7IhaZ,2021-03-10T03:00:00.000Z,220337,58.0,30.0,58.0,30.0,0.0,3.0,4.0,7.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:48:55.319Z,2021-04-06T15:00:47.480Z
zGqBX5AOk2,2021-03-09T03:00:00.000Z,220337,56.0,31.0,56.0,31.0,0.0,2.0,3.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T15:49:51.467Z,2021-04-06T15:01:31.931Z
rgE5KErxzq,2021-03-19T03:00:28.828Z,2363070,72.0,49.0,72.0,49.0,0.0,0.0,1.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-19T21:38:26.588Z,2021-03-19T21:38:26.588Z
N9C62eE1sd,2021-03-20T03:00:28.196Z,2363070,71.0,47.0,71.0,47.0,0.0,0.0,5.0,14.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-20T21:44:04.118Z,2021-03-20T21:44:04.118Z
G5fImD1FHN,2021-03-21T03:00:52.582Z,2363070,73.0,50.0,73.0,50.0,0.0,0.0,1.0,5.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-21T21:14:38.008Z,2021-03-21T21:14:38.008Z
8m0cEAWhG1,2021-03-22T03:00:07.104Z,2363070,89.0,34.0,89.0,34.0,1.0,11.0,3.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-22T22:38:33.425Z,2021-03-22T22:38:33.425Z
2rNEvH24Ci,2021-03-23T03:00:00.000Z,2363070,86.0,46.0,86.0,46.0,0.0,0.0,2.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-23T21:27:04.742Z,2021-03-23T21:27:20.054Z
jveGEXEGBk,2021-03-24T03:00:12.114Z,2363070,73.0,49.0,73.0,49.0,0.0,0.0,6.0,15.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-24T22:04:41.927Z,2021-03-24T22:04:41.927Z
RSRIZkdLIp,2021-03-25T03:00:31.877Z,2363070,74.0,46.0,74.0,46.0,7.0,0.0,0.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-25T21:43:55.096Z,2021-03-25T21:43:55.096Z
M03AHrR7tM,2021-03-26T03:00:12.711Z,2363070,71.0,43.0,71.0,43.0,0.0,6.0,6.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-26T22:31:09.195Z,2021-03-26T22:31:09.195Z
s4eZYKJAO6,2021-03-27T03:00:58.841Z,2363070,78.0,51.0,78.0,51.0,0.0,0.0,2.0,3.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-27T21:27:54.183Z,2021-03-27T21:27:54.183Z
82yRIFbb95,2021-03-28T03:00:19.110Z,2363070,65.0,47.0,65.0,47.0,0.0,15.0,7.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-28T22:41:51.681Z,2021-03-28T22:41:51.681Z
kIHUTO4auQ,2021-03-16T03:00:00.000Z,2613743,17.0,8.0,0.0,5.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:29:24.127Z,2021-03-29T17:29:24.127Z
MlBbhi8Ifu,2021-03-17T03:00:00.000Z,2613743,18.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:29:54.071Z,2021-03-29T17:29:54.071Z
asZVGLdDWg,2021-03-18T03:00:00.000Z,2613743,19.0,8.0,0.0,6.0,0.0,1.0,1.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:30:19.637Z,2021-03-29T17:30:19.637Z
sLAz9WoDN2,2021-03-19T03:00:00.000Z,2613743,17.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:33:13.637Z,2021-03-29T17:33:13.637Z
4UX2cXfBqT,2021-03-20T03:00:00.000Z,2613743,13.0,9.0,0.0,5.0,0.0,1.0,1.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:33:55.053Z,2021-03-29T17:33:55.053Z
vqqzGdBFKt,2021-03-21T03:00:00.000Z,2613743,15.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:34:19.200Z,2021-03-29T17:34:19.200Z
o3NMw1xfca,2021-03-22T03:00:00.000Z,2613743,17.0,6.0,0.0,4.0,0.0,0.0,2.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:35:12.031Z,2021-03-29T17:35:12.031Z
uujvKw1ZdO,2021-03-23T03:00:00.000Z,2613743,16.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:36:34.510Z,2021-03-29T17:36:34.510Z
JrLzlZdHOI,2021-03-24T03:00:00.000Z,2613743,13.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:36:53.834Z,2021-03-29T17:36:53.834Z
sjHegedcRj,2021-03-25T03:00:00.000Z,2613743,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:37:10.396Z,2021-03-29T17:37:10.396Z
Ks04egasEA,2021-03-26T03:00:00.000Z,2613743,12.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:37:38.751Z,2021-03-29T17:37:38.751Z
oANBmuDuVH,2021-03-27T03:00:00.000Z,2613743,11.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:37:56.478Z,2021-03-29T17:37:56.478Z
tDTbusRbTf,2021-03-28T03:00:00.000Z,2613743,14.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T17:38:16.911Z,2021-03-29T17:38:16.911Z
aumEAuHK7Q,2021-03-29T03:00:00.000Z,2363070,64.0,51.0,64.0,51.0,0.0,0.0,3.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-29T21:35:47.864Z,2021-03-30T14:57:27.837Z
eK7JbabQ4y,2021-03-30T03:00:00.000Z,2363070,67.0,53.0,67.0,53.0,0.0,0.0,5.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-30T21:54:24.961Z,2021-04-01T10:38:58.597Z
ho1muWdGll,2021-03-31T03:00:00.000Z,2363070,63.0,49.0,63.0,49.0,0.0,0.0,5.0,3.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T21:43:53.438Z,2021-03-31T21:52:34.167Z
QEpbZl5TSE,2021-03-01T03:00:00.000Z,2362287,88.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T22:41:05.187Z,2021-03-31T22:41:05.187Z
Ve2OA39fHn,2021-03-02T03:00:00.000Z,2362287,100.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T22:43:57.681Z,2021-03-31T22:43:57.681Z
wHiSfOeCjI,2021-03-03T03:00:00.000Z,2362287,89.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T22:47:29.862Z,2021-03-31T22:47:29.862Z
ZXRMRwERru,2021-03-04T03:00:00.000Z,2362287,88.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T22:49:21.569Z,2021-03-31T22:49:21.569Z
0IFCroHCty,2021-03-05T03:00:00.000Z,2362287,102.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T22:52:12.368Z,2021-03-31T22:52:12.368Z
M598WnDcxU,2021-03-06T03:00:00.000Z,2362287,114.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T22:54:00.390Z,2021-03-31T22:54:00.390Z
gG9L3aJJsO,2021-03-07T03:00:00.000Z,2362287,108.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T22:57:43.301Z,2021-03-31T22:57:43.301Z
9wi8uHtgId,2021-03-08T03:00:00.000Z,2362287,108.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T23:14:24.405Z,2021-03-31T23:14:24.405Z
XEyo07qtsG,2021-03-09T03:00:00.000Z,2362287,94.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T23:17:45.726Z,2021-03-31T23:17:45.726Z
w5JjjTimXu,2021-03-10T03:00:00.000Z,2362287,96.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T23:20:17.260Z,2021-03-31T23:20:17.260Z
ydEvztIMld,2021-03-11T03:00:00.000Z,2362287,84.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T23:22:48.806Z,2021-03-31T23:42:24.641Z
8vaInS94GO,2021-03-31T03:00:00.000Z,2362287,86.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-03-31T23:29:28.436Z,2021-04-02T23:16:09.094Z
